,Name,Line_Category,Line,Over_Under,League,Bookmaker,No_Vig_Probability
292,Alexis Lafrenière,Shots,2.5,Over,MLB,Draftkings/Fanduel,0.5
293,Alexis Lafrenière,Shots,2.5,Under,NHL,Pinnacle,0.5060689431946916
294,Amed Rosario,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.44247787610619466
295,Amed Rosario,Total Bases,1.5,Under,MLB,Pinnacle,0.5654452917603693
296,Amed Rosario,Total Bases,1.5,Over,MLB,Pinnacle,0.4345547082396307
297,Amed Rosario,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.41384205856255546
298,Amed Rosario,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.45540796963946867
299,Amed Rosario,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5445920303605313
300,Amed Rosario,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.31949458483754517
301,Amed Rosario,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3982930298719772
302,Amed Rosario,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6017069701280228
303,Amed Rosario,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6805054151624549
304,Amed Rosario,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5861579414374446
305,Amed Rosario,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5575221238938053
306,Amir Coffey,Points,8.5,Over,NBA,Draftkings/Fanduel,0.453298796282188
307,Amir Coffey,Rebounds,2.5,Under,NBA,Draftkings/Fanduel,0.5783762583344227
308,Amir Coffey,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.4138449962377727
309,Amir Coffey,Points + Rebounds,10.5,Under,NBA,Draftkings/Fanduel,0.5
310,Amir Coffey,Rebounds,2.5,Over,NBA,Draftkings/Fanduel,0.42162374166557726
311,Amir Coffey,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.5861550037622273
312,Amir Coffey,Points,8.5,Under,NBA,Draftkings/Fanduel,0.546701203717812
313,Amir Coffey,Points + Rebounds,10.5,Over,NBA,Draftkings/Fanduel,0.5
314,Andres Gimenez,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.596047196293676
315,Andres Gimenez,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.21682567215958368
316,Andres Gimenez,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4505318266447914
317,Andres Gimenez,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7831743278404163
318,Andres Gimenez,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.403952803706324
319,Andres Gimenez,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6582416659669158
320,Andres Gimenez,Total Bases,1.5,Over,MLB,Pinnacle,0.3874636339592701
321,Andres Gimenez,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5543490939704533
322,Andres Gimenez,Total Bases,1.5,Under,MLB,Pinnacle,0.6125363660407299
323,Andres Gimenez,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5494681733552086
324,Andres Gimenez,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.44565090602954677
325,Andres Gimenez,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.48987854251012153
326,Andres Gimenez,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5101214574898785
327,Andres Gimenez,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.34175833403308425
328,Andrew Abbott,Walks Allowed,1.5,Under,MLB,Draftkings/Fanduel,0.44247787610619466
329,Andrew Abbott,Walks Allowed,1.5,Over,MLB,Draftkings/Fanduel,0.5575221238938053
330,Andrew Abbott,Strikeouts,5.5,Under,MLB,Pinnacle,0.5198412698412699
331,Andrew Abbott,Strikeouts,5.5,Under,MLB,Draftkings/Fanduel,0.5422217209334176
332,Andrew Abbott,Strikeouts,5.5,Over,MLB,Pinnacle,0.4801587301587302
333,Andrew Abbott,Strikeouts,5.5,Over,MLB,Draftkings/Fanduel,0.45777827906658236
334,Andrew Benintendi,Total Bases,0.5,Over,MLB,Pinnacle,0.6157441063454149
335,Andrew Benintendi,Total Bases,0.5,Under,MLB,Pinnacle,0.3842558936545851
336,Andrew Benintendi,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6090534979423868
337,Andrew Benintendi,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.3909465020576132
338,Andrew Benintendi,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.3959708232025009
339,Andrew Benintendi,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.6040291767974991
340,Andrew Benintendi,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.75
341,Andrew Benintendi,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5
342,Andrew Benintendi,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5
343,Andrew Benintendi,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.6090534979423868
344,Andrew Benintendi,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.3909465020576132
345,Andrew Benintendi,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.23630504833512347
346,Andrew Benintendi,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7636949516648764
347,Andrew Benintendi,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.25
348,Andrew Knizner,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5751633986928105
349,Andrew Knizner,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4426177679418274
350,Andrew Knizner,Total Bases,0.5,Under,MLB,Pinnacle,0.41648468209895806
351,Andrew Knizner,Total Bases,0.5,Over,MLB,Pinnacle,0.583515317901042
352,Andrew Knizner,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7966867469879518
353,Andrew Knizner,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6366874443455032
354,Andrew Knizner,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.4234007251275118
355,Andrew Knizner,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5751633986928105
356,Andrew Knizner,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.42483660130718953
357,Andrew Knizner,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5765992748724882
358,Andrew Knizner,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.2033132530120482
359,Andrew Knizner,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.42483660130718953
360,Andrew Knizner,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.36331255565449694
361,Andrew Knizner,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5573822320581726
362,Andrew Nembhard,Pts + Rebs + Asts,13.5,Under,NBA,Pinnacle,0.47677518377898054
363,Andrew Nembhard,player_threes,0.5,Over,NBA,Draftkings/Fanduel,0.6127654985363394
364,Andrew Nembhard,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.49784898371044456
365,Andrew Nembhard,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.5021510162895555
366,Andrew Nembhard,Assists,3.5,Over,NBA,Pinnacle,0.5040451438048623
367,Andrew Nembhard,Points,7.5,Over,NBA,Pinnacle,0.49797767351561234
368,Andrew Nembhard,Points,7.5,Under,NBA,Pinnacle,0.5020223264843877
369,Andrew Nembhard,player_threes,0.5,Under,NBA,Draftkings/Fanduel,0.38723450146366056
370,Andrew Nembhard,Pts + Rebs + Asts,13.5,Over,NBA,Pinnacle,0.5232248162210196
371,Andrew Nembhard,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.3425247738043947
372,Andrew Nembhard,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.6574752261956054
373,Andrew Nembhard,Rebounds + Assists,5.5,Under,NBA,Draftkings/Fanduel,0.453298796282188
374,Andrew Nembhard,Rebounds + Assists,5.5,Over,NBA,Draftkings/Fanduel,0.546701203717812
375,Andrew Nembhard,Rebounds,2.5,Under,NBA,Draftkings/Fanduel,0.5633101054582281
376,Andrew Nembhard,Assists,3.5,Under,NBA,Pinnacle,0.49595485619513774
377,Andrew Nembhard,Pts + Rebs + Asts,13.5,Under,NBA,Draftkings/Fanduel,0.4896023956080519
378,Andrew Nembhard,Rebounds,2.5,Over,NBA,Draftkings/Fanduel,0.43668989454177193
379,Andrew Nembhard,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.8316498316498316
380,Andrew Nembhard,Points,7.5,Over,NBA,Draftkings/Fanduel,0.4913789055986116
381,Andrew Nembhard,Points,7.5,Under,NBA,Draftkings/Fanduel,0.5086210944013885
382,Andrew Nembhard,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.1683501683501683
383,Andrew Nembhard,Points + Assists,11.5,Under,NBA,Draftkings/Fanduel,0.5332154362787009
384,Andrew Nembhard,Points + Rebounds,9.5,Over,NBA,Draftkings/Fanduel,0.5371848068943506
385,Andrew Nembhard,Points + Rebounds,9.5,Under,NBA,Draftkings/Fanduel,0.4628151931056495
386,Andrew Nembhard,Pts + Rebs + Asts,13.5,Over,NBA,Draftkings/Fanduel,0.510397604391948
387,Andrew Nembhard,Points + Assists,11.5,Over,NBA,Draftkings/Fanduel,0.4667845637212992
388,Andrew Vaughn,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5575221238938053
389,Andrew Vaughn,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5778994524639124
390,Andrew Vaughn,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4221005475360876
391,Andrew Vaughn,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6937096570054424
392,Andrew Vaughn,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.30629034299455765
393,Andrew Vaughn,Hits + Runs + RBIs,0.5,Under,MLB,Draftkings/Fanduel,0.3887399463806971
394,Andrew Vaughn,Hits + Runs + RBIs,0.5,Over,MLB,Draftkings/Fanduel,0.6112600536193029
395,Andrew Vaughn,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.437871777924653
396,Andrew Vaughn,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7720515361744301
397,Andrew Vaughn,Total Bases,0.5,Over,MLB,Pinnacle,0.5676500508646999
398,Andrew Vaughn,Total Bases,0.5,Under,MLB,Pinnacle,0.4323499491353001
399,Andrew Vaughn,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.44247787610619466
400,Andrew Vaughn,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5621282220753471
401,Andrew Vaughn,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.22794846382556988
402,Andy Pages,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6434872341133784
403,Andy Pages,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.3565127658866216
404,Andy Pages,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5203045685279188
405,Andy Pages,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.4796954314720812
406,Andy Pages,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.4671186147933849
407,Andy Pages,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.31829082188794416
408,Andy Pages,Total Bases,1.5,Over,MLB,Pinnacle,0.41812065767550066
409,Andy Pages,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6817091781120558
410,Andy Pages,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5600745110214219
411,Andy Pages,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.4399254889785781
412,Andy Pages,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5632
413,Andy Pages,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.43679999999999997
414,Andy Pages,Total Bases,1.5,Under,MLB,Pinnacle,0.5818793423244993
415,Andy Pages,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5328813852066152
416,Anthony Cirelli,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.29446581828943474
417,Anthony Cirelli,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.7055341817105653
418,Anthony Cirelli,Points,0.5,Over,MLB,Draftkings/Fanduel,0.43103448275862066
419,Anthony Cirelli,Points,0.5,Under,MLB,Draftkings/Fanduel,0.5689655172413793
420,Anthony Cirelli,Points,0.5,Over,NHL,Pinnacle,0.42367399741267786
421,Anthony Cirelli,Points,0.5,Under,NHL,Pinnacle,0.5763260025873221
422,Anthony Cirelli,Assists,0.5,Over,NHL,Pinnacle,0.2807194279957739
423,Anthony Cirelli,Assists,0.5,Under,NHL,Pinnacle,0.7192805720042261
424,Anthony Duclair,Assists,0.5,Over,NHL,Pinnacle,0.27459290006095616
425,Anthony Duclair,Points,0.5,Over,NHL,Pinnacle,0.4572490706319703
426,Anthony Duclair,Points,0.5,Under,NHL,Pinnacle,0.5427509293680298
427,Anthony Duclair,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.2853214162942592
428,Anthony Duclair,Assists,0.5,Under,NHL,Pinnacle,0.725407099939044
429,Anthony Duclair,Points,0.5,Over,MLB,Draftkings/Fanduel,0.41062056190182156
430,Anthony Duclair,Points,0.5,Under,MLB,Draftkings/Fanduel,0.5893794380981785
431,Anthony Duclair,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.7146785837057409
432,Anthony Edwards,Assists,5.5,Under,NBA,Pinnacle,0.5302041802585478
433,Anthony Edwards,Rebounds,5.5,Over,NBA,Draftkings/Fanduel,0.4957579714677503
434,Anthony Edwards,Rebounds,5.5,Under,NBA,Draftkings/Fanduel,0.5042420285322496
435,Anthony Edwards,Rebounds + Assists,10.5,Over,NBA,Draftkings/Fanduel,0.5371848068943506
436,Anthony Edwards,Rebounds + Assists,10.5,Under,NBA,Draftkings/Fanduel,0.4628151931056495
437,Anthony Edwards,Rebounds + Assists,11.5,Over,NBA,Draftkings/Fanduel,0.4572564612326043
438,Anthony Edwards,Rebounds + Assists,11.5,Under,NBA,Draftkings/Fanduel,0.5427435387673956
439,Anthony Edwards,Steals,1.5,Under,NBA,Draftkings/Fanduel,0.5295122663551403
440,Anthony Edwards,player_threes,2.5,Over,NBA,Draftkings/Fanduel,0.5042420285322496
441,Anthony Edwards,player_threes,2.5,Under,NBA,Draftkings/Fanduel,0.4957579714677503
442,Anthony Edwards,Points,25.5,Over,NBA,Pinnacle,0.5334995576288909
443,Anthony Edwards,Pts + Rebs + Asts,36.5,Under,NBA,Draftkings/Fanduel,0.5030792747439464
444,Anthony Edwards,Points,25.5,Under,NBA,Pinnacle,0.46650044237110916
445,Anthony Edwards,Pts + Rebs + Asts,36.5,Over,NBA,Pinnacle,0.5273190869354055
446,Anthony Edwards,Steals,1.5,Over,NBA,Draftkings/Fanduel,0.47048773364485985
447,Anthony Edwards,Assists,5.5,Over,NBA,Draftkings/Fanduel,0.4640300411538752
448,Anthony Edwards,Assists,5.5,Over,NBA,Pinnacle,0.46979581974145224
449,Anthony Edwards,Points + Rebounds,30.5,Over,NBA,Draftkings/Fanduel,0.5281281485543752
450,Anthony Edwards,Assists,5.5,Under,NBA,Draftkings/Fanduel,0.5359699588461249
451,Anthony Edwards,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.3309929789368104
452,Anthony Edwards,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.6690070210631895
453,Anthony Edwards,player_threes,2.5,Under,NBA,Pinnacle,0.49595485619513774
454,Anthony Edwards,player_threes,2.5,Over,NBA,Pinnacle,0.5040451438048623
455,Anthony Edwards,Rebounds,5.5,Under,NBA,Pinnacle,0.5050233081498151
456,Anthony Edwards,Rebounds,5.5,Over,NBA,Pinnacle,0.4949766918501849
457,Anthony Edwards,Pts + Rebs + Asts,36.5,Under,NBA,Pinnacle,0.4726809130645944
458,Anthony Edwards,Points,25.5,Over,NBA,Draftkings/Fanduel,0.49014867639437254
459,Anthony Edwards,Pts + Rebs + Asts,36.5,Over,NBA,Draftkings/Fanduel,0.4969207252560535
460,Anthony Edwards,Points + Rebounds,30.5,Under,NBA,Draftkings/Fanduel,0.4718718514456248
461,Anthony Edwards,Points,25.5,Under,NBA,Draftkings/Fanduel,0.5098513236056275
462,Anthony Edwards,Points + Assists,30.5,Over,NBA,Draftkings/Fanduel,0.5129414937444923
463,Anthony Edwards,Points + Assists,30.5,Under,NBA,Draftkings/Fanduel,0.4870585062555078
464,Anthony Rizzo,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.45540796963946867
465,Anthony Rizzo,Total Bases,0.5,Over,MLB,Pinnacle,0.5484569168190468
466,Anthony Rizzo,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5497434199635822
467,Anthony Rizzo,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.4502565800364178
468,Anthony Rizzo,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.42197452229299365
469,Anthony Rizzo,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5780254777070064
470,Anthony Rizzo,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.38309564307209215
471,Anthony Rizzo,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6169043569279079
472,Anthony Rizzo,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4022497942261378
473,Anthony Rizzo,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5977502057738621
474,Anthony Rizzo,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5445920303605313
475,Anthony Rizzo,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3281719436098913
476,Anthony Rizzo,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6718280563901086
477,Anthony Rizzo,Total Bases,0.5,Under,MLB,Pinnacle,0.45154308318095304
478,Anthony Santander,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.4653465346534653
479,Anthony Santander,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5287945908137095
480,Anthony Santander,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.44287006331022005
481,Anthony Santander,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5571299366897798
482,Anthony Santander,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.47525228255646323
483,Anthony Santander,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5247477174435368
484,Anthony Santander,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.29243937232524964
485,Anthony Santander,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7075606276747504
486,Anthony Santander,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.33866951262895767
487,Anthony Santander,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6613304873710423
488,Anthony Santander,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.47120540918629045
489,Anthony Santander,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5346534653465347
490,Anthony Santander,Total Bases,1.5,Under,MLB,Pinnacle,0.5399040981537925
491,Anthony Santander,Total Bases,1.5,Over,MLB,Pinnacle,0.4600959018462076
492,Anthony Volpe,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5202058969612137
493,Anthony Volpe,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.47979410303878633
494,Anthony Volpe,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.445859872611465
495,Anthony Volpe,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5862068965517241
496,Anthony Volpe,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.37500000000000006
497,Anthony Volpe,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.625
498,Anthony Volpe,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5541401273885351
499,Anthony Volpe,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.4775348786114467
500,Anthony Volpe,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.41379310344827586
501,Anthony Volpe,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6670306076837964
502,Anthony Volpe,Total Bases,1.5,Under,MLB,Pinnacle,0.5872821767043718
503,Anthony Volpe,Total Bases,1.5,Over,MLB,Pinnacle,0.41271782329562823
504,Anthony Volpe,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.33296939231620365
505,Anthony Volpe,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.5224651213885532
506,Anton Lundell,Shots,1.5,Over,MLB,Draftkings/Fanduel,0.558797046641455
507,Anton Lundell,Points,0.5,Under,MLB,Draftkings/Fanduel,0.6230031948881789
508,Anton Lundell,Points,0.5,Over,MLB,Draftkings/Fanduel,0.37699680511182104
509,Anton Lundell,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.7581792318634424
510,Anton Lundell,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.24182076813655762
511,Anton Lundell,Shots,1.5,Over,NHL,Pinnacle,0.5555155659528522
512,Anton Lundell,Shots,1.5,Under,MLB,Draftkings/Fanduel,0.4412029533585449
513,Anton Lundell,Assists,0.5,Over,NHL,Pinnacle,0.23616044764389676
514,Anton Lundell,Assists,0.5,Under,NHL,Pinnacle,0.7638395523561032
515,Anton Lundell,Points,0.5,Over,NHL,Pinnacle,0.368689733408962
516,Anton Lundell,Points,0.5,Under,NHL,Pinnacle,0.6313102665910381
517,Anton Lundell,Shots,1.5,Under,NHL,Pinnacle,0.4444844340471477
518,Artemi Panarin,Assists,0.5,Under,NHL,Pinnacle,0.38930286692798566
519,Artemi Panarin,Points,1.5,Over,NHL,Pinnacle,0.436529933481153
520,Artemi Panarin,Points,1.5,Under,NHL,Pinnacle,0.563470066518847
521,Artemi Panarin,Shots,3.5,Over,NHL,Pinnacle,0.5418848167539267
522,Artemi Panarin,Shots,3.5,Under,NHL,Pinnacle,0.45811518324607325
523,Artemi Panarin,Assists,0.5,Over,NHL,Pinnacle,0.6106971330720143
524,Artemi Panarin,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.599271402550091
525,Artemi Panarin,Shots,3.5,Over,MLB,Draftkings/Fanduel,0.5407914020517831
526,Artemi Panarin,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.4007285974499089
527,Artemi Panarin,Points,1.5,Over,MLB,Draftkings/Fanduel,0.4412029533585449
528,Artemi Panarin,Points,1.5,Under,MLB,Draftkings/Fanduel,0.558797046641455
529,Artemi Panarin,Shots,3.5,Under,MLB,Draftkings/Fanduel,0.4592085979482169
530,Artturi Lehkonen,Shots,2.5,Under,MLB,Draftkings/Fanduel,0.599271402550091
531,Artturi Lehkonen,Shots,2.5,Under,NHL,Pinnacle,0.6069516153329955
532,Artturi Lehkonen,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.649890590809628
533,Artturi Lehkonen,Assists,0.5,Over,NHL,Pinnacle,0.342206836178425
534,Artturi Lehkonen,Assists,0.5,Under,NHL,Pinnacle,0.6577931638215749
535,Artturi Lehkonen,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.350109409190372
536,Artturi Lehkonen,Points,0.5,Over,MLB,Draftkings/Fanduel,0.5203045685279188
537,Artturi Lehkonen,Points,0.5,Over,NHL,Pinnacle,0.519771442128989
538,Artturi Lehkonen,Points,0.5,Under,NHL,Pinnacle,0.4802285578710111
539,Artturi Lehkonen,Shots,2.5,Over,MLB,Draftkings/Fanduel,0.4007285974499089
540,Artturi Lehkonen,Points,0.5,Under,MLB,Draftkings/Fanduel,0.4796954314720812
541,Artturi Lehkonen,Shots,2.5,Over,NHL,Pinnacle,0.3930483846670045
542,Austin Riley,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.5940959409594097
543,Austin Riley,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.40590405904059046
544,Austin Riley,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.3244141755917328
545,Austin Riley,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.48987854251012153
546,Austin Riley,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4930102516309413
547,Austin Riley,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.4909173478655767
548,Austin Riley,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.5090826521344233
549,Austin Riley,Hits + Runs + RBIs,2.5,Under,MLB,Draftkings/Fanduel,0.5751633986928105
550,Austin Riley,Hits + Runs + RBIs,2.5,Over,MLB,Draftkings/Fanduel,0.42483660130718953
551,Austin Riley,Total Bases,1.5,Under,MLB,Pinnacle,0.5110619469026548
552,Austin Riley,Total Bases,1.5,Over,MLB,Pinnacle,0.4889380530973451
553,Austin Riley,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6755858244082672
554,Austin Riley,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5101214574898785
555,Austin Riley,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5069897483690587
556,Austin Wells,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.4722069345074299
557,Austin Wells,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5277930654925702
558,Austin Wells,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7123287671232876
559,Austin Wells,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.2876712328767123
560,Austin Wells,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.4852941176470588
561,Austin Wells,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5147058823529411
562,Austin Wells,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5970149253731343
563,Austin Wells,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.4029850746268657
564,Austin Wells,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6342898524486286
565,Austin Wells,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.36571014755137143
566,Austin Wells,Hits + Runs + RBIs,0.5,Under,MLB,Draftkings/Fanduel,0.40590405904059046
567,Austin Wells,Total Bases,0.5,Under,MLB,Pinnacle,0.48489973423532257
568,Austin Wells,Total Bases,0.5,Over,MLB,Pinnacle,0.5151002657646775
569,Austin Wells,Hits + Runs + RBIs,0.5,Over,MLB,Draftkings/Fanduel,0.5940959409594097
570,Auston Matthews,Shots,4.5,Under,NHL,Pinnacle,0.41594238887509316
571,Auston Matthews,Points,1.5,Under,NHL,Pinnacle,0.5740498034076016
572,Auston Matthews,Shots,4.5,Under,MLB,Draftkings/Fanduel,0.4204398447606727
573,Auston Matthews,Points,1.5,Over,NHL,Pinnacle,0.4259501965923984
574,Auston Matthews,Shots,4.5,Over,MLB,Draftkings/Fanduel,0.5795601552393272
575,Auston Matthews,Points,1.5,Under,MLB,Draftkings/Fanduel,0.5689655172413793
576,Auston Matthews,Shots,4.5,Over,NHL,Pinnacle,0.584057611124907
577,Auston Matthews,Assists,0.5,Over,NHL,Pinnacle,0.46693386773547096
578,Auston Matthews,Points,1.5,Over,MLB,Draftkings/Fanduel,0.43103448275862066
579,Auston Matthews,Assists,0.5,Under,MLB,Draftkings/Fanduel,0.5306122448979592
580,Auston Matthews,Assists,0.5,Over,MLB,Draftkings/Fanduel,0.46938775510204084
