,Sport Identifier,Match Info,Outcome,Player Name,Player Stat
1500,sspz8,TOR 5 @ LAA 9 - 4/08/23 9:07PM,NT6cP,Vladimir Guerrero Jr.,Lower  - 1.5 Total Bases
1501,sspz8,PHI 3 vs CIN 2 - 4/08/23 4:05PM,NT6cP,Kyle Schwarber,Higher  - 0.5 Hits
1502,sspz8,WSH 7 @ COL 6 - 4/08/23 8:10PM,NT6cP,Joey Meneses,Higher  - 0.5 Singles
1503,sspz8,WSH 7 @ COL 6 - 4/08/23 8:10PM,,Keibert Ruiz,Higher  - 0.5 Singles
1504,sspz8,HOU 6 @ MIN 9 - 4/08/23 2:10PM,o3o4E,Chas McCormick,Higher  - 0.5 Hits
1505,sspz8,NYM 5 vs MIA 2 - 4/08/23 4:10PM,o3o4E,Kodai Senga,Higher  - 5.5 Strikeouts
1506,sspz8,WSH 7 @ COL 6 - 4/08/23 8:10PM,o3o4E,Jeimer Candelario,Higher  - 0.5 Singles
1507,sspz8,TB 11 vs OAK 0 - 4/08/23 4:10PM,o3o4E,Wander Franco,Higher  - 0.5 Singles
1508,sspz8,WSH 7 @ COL 6 - 4/08/23 8:10PM,o3o4E,Lane Thomas,Higher  - 0.5 Singles
1509,sspz8,WSH 7 @ COL 6 - 4/08/23 8:10PM,,Keibert Ruiz,Higher  - 0.5 Singles
1510,sspz8,STL 6 @ MIL 0 - 4/08/23 7:10PM,o3o4E,Juan Yepez,Higher  - 0.5 Hits
1511,sspz8,TOR 7 vs MTL 1 - 4/08/23 7:04PM,o3o4E,Auston Matthews,Higher  - 0.5 Goals
1512,sspz8,COL 4 @ LA 3 - 4/08/23 10:34PM,NT6cP,Nathan MacKinnon,Higher  - 0.5 Goals
1513,sspz8,GSW 119 @ SAC 97 - 4/07/23 10:10PM,o3o4E,Draymond Green,Higher  - 1.5 Blocks + Steals
1514,sspz8,LAA 3 vs TOR 4 - 4/07/23 9:38PM,NT6cP,Patrick Sandoval,Higher  - 4.5 Strikeouts
1515,sspz8,TOR 4 @ LAA 3 - 4/07/23 9:38PM,o3o4E,Kevin Kiermaier,Higher  - 0.5 Hits
1516,sspz8,DET 122 @ IND 115 - 4/07/23 7:10PM,o3o4E,Jaden Ivey,Higher  - 28.5 Points + Assists
1517,sspz8,LAD 3 @ ARI 6 - 4/07/23 9:40PM,o3o4E,Mookie Betts,Higher  - 1.5 Total Bases
1518,sspz8,MCI 4 @ SOU 1 - 4/08/23 12:30PM,o3o4E,Jack Grealish,Higher  - 1.5 Shots Attempted
1519,sspz8,NYY 6 @ BAL 7 - 4/07/23 3:05PM,o3o4E,Franchy Cordero,Higher  - 0.5 Hits
1520,sspz8,KC 3 @ SF 1 - 4/07/23 4:35PM,o3o4E,Vinnie Pasquantino,Higher  - 0.5 Singles
1521,sspz8,BKN 101 vs ORL 84 - 4/07/23 7:40PM,o3o4E,Cam Johnson,Higher  - 4.5 Rebounds
1522,sspz8,TEX 0 @ CHC 2 - 4/07/23 2:20PM,NT6cP,Brad Miller,Higher  - 0.5 Hits
1523,sspz8,NYY 6 @ BAL 7 - 4/07/23 3:05PM,NT6cP,Jose Trevino,Higher  - 0.5 Singles
1524,sspz8,CHA 109 vs HOU 112 - 4/07/23 7:10PM,NT6cP,Bryce McGowens,Lower  - 12.5 Points
1525,sspz8,TEX 0 @ CHC 2 - 4/07/23 2:20PM,,Jonah Heim,Higher  - 0.5 Hits
1526,sspz8,PHI 5 vs CIN 2 - 4/07/23 3:05PM,NT6cP,Zack Wheeler,Lower  - 1.5 Walks Allowed
1527,sspz8,DAL 112 vs CHI 115 - 4/07/23 8:40PM,o3o4E,Luka Doncic,Lower  - 8.0 Assists
1528,sspz8,NYY 6 @ BAL 7 - 4/07/23 3:05PM,o3o4E,Gleyber Torres,Higher  - 0.5 Singles
1529,sspz8,SF 1 vs KC 3 - 4/07/23 4:35PM,o3o4E,Thairo Estrada,Higher  - 0.5 Singles
1530,sspz8,MIL 4 vs STL 0 - 4/07/23 8:10PM,o3o4E,Garrett Mitchell,Higher  - 0.5 Hits
1531,sspz8,CIN 2 @ PHI 5 - 4/07/23 3:05PM,o3o4E,Spencer Steer,Higher  - 0.5 Hits
1532,sspz8,STL 0 @ MIL 4 - 4/07/23 8:10PM,NT6cP,Tommy Edman,Higher  - 0.5 Hits
1533,sspz8,MIL 4 vs STL 0 - 4/07/23 8:10PM,,Victor Caratini,Higher  - 0.5 Hits
1534,sspz8,STL 0 @ MIL 4 - 4/07/23 8:10PM,NT6cP,Tyler O'Neill,Higher  - 0.5 Hits
1535,sspz8,TOR 4 @ LAA 3 - 4/07/23 9:38PM,o3o4E,Kevin Kiermaier,Higher  - 0.5 Hits
1536,sspz8,CWS 9 @ PIT 13 - 4/07/23 4:12PM,NT6cP,Andrew Vaughn,Higher  - 0.5 Singles
1537,sspz8,NYY 6 @ BAL 7 - 4/07/23 3:05PM,,Aaron Hicks,Higher  - 0.5 Hits
1538,sspz8,MIL 4 vs STL 0 - 4/07/23 8:10PM,o3o4E,Brice Turang,Higher  - 0.5 Hits
1539,sspz8,MUN 2 vs EVE 0 - 4/08/23 7:30AM,o3o4E,Bruno Fernandes,Higher  - 2.5 Shots Attempted
1540,sspz8,CWS 9 @ PIT 13 - 4/07/23 4:12PM,NT6cP,Romy González,Higher  - 0.5 Hits
1541,sspz8,LAD 3 @ ARI 6 - 4/07/23 9:40PM,o3o4E,Freddie Freeman,Higher  - 0.5 Singles
1542,sspz8,CHE 0 @ WLV 1 - 4/08/23 10:00AM,,Christian Pulisic,Higher  - 1.5 Shots Attempted
1543,l6l_J,CHE 0 @ WLV 1 - 4/08/23 10:00AM,,Mykhaylo Mudryk,Higher  - 1.5 Shots Attempted
1544,sspz8,LEI 0 vs BOU 1 - 4/08/23 10:00AM,NT6cP,Harvey Barnes,Higher  - 2.5 Shots Attempted
1545,sspz8,LEI 0 vs BOU 1 - 4/08/23 10:00AM,,Patson Daka,Higher  - 2.5 Shots Attempted
1546,sspz8,NYI 6 vs TB 1 - 4/06/23 7:34PM,o3o4E,Brock Nelson,Higher  - 2.0 Shots
1547,sspz8,NSH 3 vs CAR 0 - 4/06/23 8:04PM,NT6cP,Cody Glass,Higher  - 1.5 Shots
1548,sspz8,OTT 2 @ FLA 7 - 4/06/23 7:04PM,,Brady Tkachuk,Lower  - 4.0 Shots
1549,sspz8,CBJ 1 @ NJ 8 - 4/06/23 7:04PM,o3o4E,Johnny Gaudreau,Lower  - 3.0 Shots
1550,sspz8,PHX 119 vs DEN 115 - 4/06/23 10:10PM,NT6cP,Kevin Durant,Lower  - 32.5 Points + Rebounds
1551,sspz8,PHX 119 vs DEN 115 - 4/06/23 10:10PM,o3o4E,Devin Booker,Lower  - 37.5 Pts + Rebs + Asts
1552,sspz8,ORL 94 vs CLE 118 - 4/06/23 7:10PM,,Paolo Banchero,Lower  - 8.0 Rebounds
1553,sspz8,PHI 101 vs MIA 129 - 4/06/23 7:40PM,o3o4E,James Harden,Lower  - 10.0 Assists
1554,sspz8,PHX 119 vs DEN 115 - 4/06/23 10:10PM,NT6cP,Kevin Durant,Lower  - 6.0 Rebounds
1555,sspz8,TOR 6 @ KC 3 - 4/06/23 2:10PM,o3o4E,Cavan Biggio,Higher  - 0.5 Hits
1556,sspz8,MIA 129 @ PHI 101 - 4/06/23 7:40PM,o3o4E,Jimmy Butler,Lower  - 24.5 Points
1557,sspz8,PHX 119 vs DEN 115 - 4/06/23 10:10PM,o3o4E,Devin Booker,Lower  - 27.5 Points
1558,sspz8,CWS 6 vs SF 16 - 4/06/23 2:10PM,o3o4E,Luis Robert Jr.,Higher  - 0.5 Singles
1559,sspz8,SD 6 @ ATL 7 - 4/06/23 7:20PM,NT6cP,Austin Nola,Higher  - 0.5 Hits
1560,sspz8,BOS 6 @ DET 3 - 4/06/23 1:10PM,o3o4E,Masataka Yoshida,Higher  - 0.5 Singles
1561,sspz8,WSH 0 @ COL 1 - 4/06/23 4:10PM,NT6cP,Joey Meneses,Higher  - 1.5 Total Bases
1562,sspz8,ORL 94 vs CLE 118 - 4/06/23 7:10PM,,Paolo Banchero,Higher  - 19.5 Points
1563,sspz8,LAD 5 @ ARI 2 - 4/06/23 10:10PM,NT6cP,Freddie Freeman,Higher  - 0.5 Singles
1564,sspz8,TOR 6 @ KC 3 - 4/06/23 2:10PM,NT6cP,Brandon Belt,Higher  - 0.5 Hits
1565,sspz8,LAD 5 @ ARI 2 - 4/06/23 10:10PM,o3o4E,James Outman,Higher  - 0.5 Hits
1566,sspz8,LAD 5 @ ARI 2 - 4/06/23 10:10PM,NT6cP,Freddie Freeman,Higher  - 0.5 Singles
1567,sspz8,LAA 4 @ SEA 3 - 4/05/23 4:10PM,o3o4E,Mike Trout,Lower  - 2.5 Hits + Runs + RBIs
1568,sspz8,CGY 3 @ WPG 1 - 4/05/23 7:34PM,NT6cP,Mikael Backlund,Higher  - 2.5 Shots
1569,sspz8,EDM 3 @ ANA 1 - 4/05/23 10:04PM,o3o4E,Darnell Nurse,Higher  - 2.5 Shots
1570,sspz8,HOU 8 vs DET 2 - 4/05/23 2:10PM,o3o4E,Kyle Tucker,Lower  - 0.5 Singles
1571,sspz8,CLE 6 @ OAK 4 - 4/05/23 3:37PM,o3o4E,Cam Gallagher,Higher  - 0.5 Hits
1572,sspz8,TOR 3 @ KC 0 - 4/05/23 7:40PM,o3o4E,George Springer,Lower  - 1.5 Total Bases
1573,sspz8,NYY 4 vs PHI 2 - 4/05/23 1:05PM,o3o4E,Anthony Rizzo,Higher  - 0.5 Hits
1574,sspz8,TEX 5 vs BAL 2 - 4/05/23 2:05PM,o3o4E,Mitch Garver,Higher  - 0.5 Hits
1575,sspz8,SEA 3 vs LAA 4 - 4/05/23 4:10PM,NT6cP,Kolten Wong,Higher  - 0.5 Hits
1576,sspz8,BOS 1 vs PIT 4 - 4/05/23 1:35PM,o3o4E,Justin Turner,Higher  - 0.5 Singles
1577,sspz8,BAL 2 @ TEX 5 - 4/05/23 2:05PM,NT6cP,Anthony Santander,Higher  - 0.5 Hits
1578,sspz8,NYR 6 vs TB 3 - 4/05/23 7:34PM,o3o4E,Mika Zibanejad,Higher  - 2.5 Shots
1579,sspz8,PIT 4 @ BOS 1 - 4/05/23 1:35PM,,Tyler Heineman,Higher  - 0.5 Hits
1580,sspz8,TEX 5 vs BAL 2 - 4/05/23 2:05PM,o3o4E,Robbie Grossman,Higher  - 0.5 Hits
1581,sspz8,KC 0 vs TOR 3 - 4/05/23 7:40PM,NT6cP,MJ Melendez,Higher  - 0.5 Hits
1582,sspz8,MIN 2 @ MIA 5 - 4/05/23 1:10PM,NT6cP,Kyle Farmer,Lower  - 0.5 Singles
1583,sspz8,PIT 4 @ BOS 1 - 4/05/23 1:35PM,o3o4E,Ke'Bryan Hayes,Higher  - 0.5 Singles
1584,sspz8,BOS 1 vs PIT 4 - 4/05/23 1:35PM,NT6cP,Rafael Devers,Higher  - 0.5 Singles
1585,sspz8,BOS 1 vs PIT 4 - 4/05/23 1:35PM,o3o4E,Triston Casas,Higher  - 0.5 Hits
1586,sspz8,BAL 2 @ TEX 5 - 4/05/23 2:05PM,NT6cP,Adley Rutschman,Higher  - 0.5 Hits
1587,sspz8,LAA 4 @ SEA 3 - 4/05/23 4:10PM,NT6cP,Jake Lamb,Higher  - 0.5 Hits
1588,sspz8,NYM 0 @ MIL 9 - 4/04/23 7:40PM,o3o4E,Max Scherzer,Lower  - 7.5 Strikeouts
1589,sspz8,HOU 3 vs DET 6 - 4/04/23 8:10PM,o3o4E,José Abreu,Lower  - 1.5 Total Bases
1590,sspz8,HOU 3 vs DET 6 - 4/04/23 8:10PM,NT6cP,Kyle Tucker,Lower  - 1.5 Total Bases
1591,sspz8,ATL 4 @ STL 1 - 4/04/23 7:45PM,NT6cP,Ronald Acuña Jr.,Lower  - 1.5 Total Bases
1592,sspz8,ATL 4 @ STL 1 - 4/04/23 7:45PM,o3o4E,Ozzie Albies,Lower  - 1.5 Total Bases
1593,sspz8,HOU 3 vs DET 6 - 4/04/23 8:10PM,o3o4E,Jeremy Peña,Lower  - 1.5 Total Bases
1594,l6l_J,CHC 12 @ CIN 5 - 4/04/23 6:40PM,o3o4E,Hayden Wesneski,Lower  - 5.0 Strikeouts
1595,sspz8,NYM 0 @ MIL 9 - 4/04/23 7:40PM,o3o4E,Max Scherzer,Lower  - 7.5 Strikeouts
1596,sspz8,CIN 5 vs CHC 12 - 4/04/23 6:40PM,NT6cP,Luis Cessa,Higher  - 3.0 Strikeouts
1597,sspz8,PHI 4 @ NYY 1 - 4/04/23 7:05PM,o3o4E,Matt Strahm,Lower  - 4.0 Strikeouts
1598,sspz8,STL 1 vs ATL 4 - 4/04/23 7:45PM,o3o4E,Tyler O'Neill,Lower  - 1.5 Total Bases
1599,sspz8,OAK 4 vs CLE 3 - 4/04/23 9:40PM,NT6cP,Esteury Ruiz,Lower  - 0.5 Hits
1600,sspz8,MIL 140 @ WAS 128 - 4/04/23 7:10PM,o3o4E,Giannis Antetokounmpo,Higher  - 17.5 Rebounds + Assists
1601,sspz8,NOP 103 vs SAC 121 - 4/04/23 8:10PM,,Brandon Ingram,Lower  - 13.0 Rebounds + Assists
1602,sspz8,CHI 105 vs ATL 123 - 4/04/23 8:10PM,,Zach LaVine,Lower  - 9.0 Rebounds + Assists
1603,sspz8,PHI 103 vs BOS 101 - 4/04/23 8:10PM,o3o4E,Tyrese Maxey,Lower  - 27.0 Pts + Rebs + Asts
1604,sspz8,MEM 119 vs POR 109 - 4/04/23 8:10PM,o3o4E,Ja Morant,Lower  - 40.0 Pts + Rebs + Asts
1605,sspz8,CHI 105 vs ATL 123 - 4/04/23 8:10PM,NT6cP,Nikola Vucevic,Lower  - 31.0 Pts + Rebs + Asts
1606,sspz8,CLE 117 @ ORL 113 - 4/04/23 7:10PM,NT6cP,Donovan Mitchell,Lower  - 38.0 Pts + Rebs + Asts
1607,sspz8,MIL 140 @ WAS 128 - 4/04/23 7:10PM,NT6cP,Giannis Antetokounmpo,Lower  - 37.5 Points + Assists
1608,sspz8,PHI 103 vs BOS 101 - 4/04/23 8:10PM,o3o4E,Joel Embiid,Higher  - 41.5 Points + Rebounds
1609,sspz8,MIN 107 @ BKN 102 - 4/04/23 7:40PM,NT6cP,Karl-Anthony Towns,Lower  - 8.0 Rebounds
1610,sspz8,BKN 102 vs MIN 107 - 4/04/23 7:40PM,,Nic Claxton,Lower  - 9.0 Rebounds
1611,sspz8,HOU 124 vs DEN 103 - 4/04/23 8:10PM,NT6cP,Alperen Sengun,Lower  - 9.0 Rebounds
1612,sspz8,MIL 140 @ WAS 128 - 4/04/23 7:10PM,o3o4E,Brook Lopez,Lower  - 7.0 Rebounds
1613,sspz8,DET 105 vs MIA 118 - 4/04/23 7:10PM,NT6cP,Jalen Duren,Lower  - 9.0 Rebounds
1614,sspz8,OKC 125 @ GSW 136 - 4/04/23 10:10PM,NT6cP,Josh Giddey,Higher  - 6.0 Assists
1615,sspz8,SAC 121 @ NOP 103 - 4/04/23 8:10PM,NT6cP,Domantas Sabonis,Lower  - 7.0 Assists
1616,sspz8,LAL 135 @ UTA 133 - 4/04/23 9:10PM,,D'Angelo Russell,Higher  - 5.0 Assists
1617,sspz8,SAS 94 @ PHX 115 - 4/04/23 10:10PM,NT6cP,Tre Jones,Lower  - 6.0 Assists
1618,sspz8,TOR 120 @ CHA 100 - 4/04/23 7:10PM,o3o4E,Fred VanVleet,Lower  - 9.0 Assists
1619,sspz8,CLE 117 @ ORL 113 - 4/04/23 7:10PM,NT6cP,Darius Garland,Lower  - 8.0 Assists
1620,sspz8,OKC 125 @ GSW 136 - 4/04/23 10:10PM,o3o4E,Josh Giddey,Lower  - 18.0 Points
1621,sspz8,CHI 105 vs ATL 123 - 4/04/23 8:10PM,o3o4E,Alex Caruso,Lower  - 6.0 Points
1622,sspz8,CHI 105 vs ATL 123 - 4/04/23 8:10PM,NT6cP,Patrick Beverley,Lower  - 6.0 Points
1623,sspz8,OKC 125 @ GSW 136 - 4/04/23 10:10PM,NT6cP,Jaylin Williams,Higher  - 6.0 Points
1624,sspz8,MIN 107 @ BKN 102 - 4/04/23 7:40PM,o3o4E,Karl-Anthony Towns,Higher  - 21.5 Points
1625,sspz8,BKN 102 vs MIN 107 - 4/04/23 7:40PM,NT6cP,Cam Johnson,Higher  - 15.5 Points
1626,sspz8,CHI 105 vs ATL 123 - 4/04/23 8:10PM,o3o4E,Nikola Vucevic,Higher  - 16.5 Points
1627,sspz8,ORL 113 vs CLE 117 - 4/04/23 7:10PM,o3o4E,Wendell Carter Jr.,Higher  - 9.0 Rebounds
1628,sspz8,OKC 125 @ GSW 136 - 4/04/23 10:10PM,NT6cP,Jaylin Williams,Higher  - 6.0 Points
1629,sspz8,OKC 125 @ GSW 136 - 4/04/23 10:10PM,o3o4E,Josh Giddey,Lower  - 18.0 Points
1630,sspz8,MIL 10 vs NYM 0 - 4/03/23 2:10PM,o3o4E,Garrett Mitchell,Higher  - 0.5 Hits
1631,sspz8,PIT 7 @ BOS 6 - 4/03/23 7:10PM,NT6cP,Bryan Reynolds,Lower  - 1.5 Total Bases
1632,sspz8,DAL 5 vs NSH 1 - 4/03/23 8:34PM,NT6cP,Jamie Benn,Higher  - 2.0 Shots
1633,sspz8,PIT 4 vs PHI 2 - 4/02/23 6:04PM,o3o4E,Sidney Crosby,Lower  - 3.5 Shots
1634,sspz8,OKC 118 vs PHX 128 - 4/02/23 7:10PM,NT6cP,Shai Gilgeous-Alexander,Lower  - 41.0 Pts + Rebs + Asts
1635,sspz8,MIL 117 vs PHI 104 - 4/02/23 8:10PM,o3o4E,Brook Lopez,Higher  - 22.5 Pts + Rebs + Asts
1636,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,o3o4E,Fred VanVleet,Higher  - 31.5 Pts + Rebs + Asts
1637,sspz8,POR 107 @ MIN 105 - 4/02/23 3:40PM,NT6cP,Shaedon Sharpe,Lower  - 32.5 Pts + Rebs + Asts
1638,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,NT6cP,Scottie Barnes,Higher  - 28.5 Pts + Rebs + Asts
1639,sspz8,DAL 130 @ ATL 132 - 4/02/23 6:10PM,o3o4E,Luka Doncic,Lower  - 41.0 Points + Assists
1640,sspz8,CLE 115 vs IND 105 - 4/02/23 8:10PM,o3o4E,Darius Garland,Lower  - 30.0 Points + Assists
1641,sspz8,GSW 110 @ DEN 112 - 4/02/23 8:40PM,o3o4E,Stephen Curry,Lower  - 36.0 Points + Assists
1642,sspz8,UTA 110 @ BKN 111 - 4/02/23 3:40PM,NT6cP,Talen Horton-Tucker,Lower  - 25.0 Points + Assists
1643,sspz8,MIL 117 vs PHI 104 - 4/02/23 8:10PM,o3o4E,Giannis Antetokounmpo,Higher  - 42.0 Points + Rebounds
1644,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,o3o4E,Fred VanVleet,Higher  - 27.5 Points + Assists
1645,sspz8,POR 107 @ MIN 105 - 4/02/23 3:40PM,NT6cP,Shaedon Sharpe,Lower  - 28.5 Points + Rebounds
1646,sspz8,PHX 128 @ OKC 118 - 4/02/23 7:10PM,NT6cP,Deandre Ayton,Lower  - 24.5 Points + Rebounds
1647,sspz8,IND 105 @ CLE 115 - 4/02/23 8:10PM,o3o4E,T.J. McConnell,Lower  - 7.0 Assists
1648,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,o3o4E,Scottie Barnes,Lower  - 5.0 Assists
1649,sspz8,UTA 110 @ BKN 111 - 4/02/23 3:40PM,o3o4E,Talen Horton-Tucker,Higher  - 5.0 Assists
1650,sspz8,ORL 128 vs DET 102 - 4/02/23 6:10PM,,Wendell Carter Jr.,Higher  - 9.0 Rebounds
1651,sspz8,BKN 111 vs UTA 110 - 4/02/23 3:40PM,,Spencer Dinwiddie,Lower  - 4.0 Rebounds
1652,sspz8,CHI 128 vs MEM 107 - 4/02/23 3:40PM,,DeMar DeRozan,Lower  - 5.0 Rebounds
1653,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,o3o4E,Jakob Poeltl,Lower  - 11.0 Rebounds
1654,sspz8,MIL 117 vs PHI 104 - 4/02/23 8:10PM,o3o4E,Brook Lopez,Higher  - 14.5 Points
1655,sspz8,TOR 128 @ CHA 108 - 4/02/23 1:10PM,o3o4E,Scottie Barnes,Lower  - 7.0 Rebounds
1656,sspz8,CHI 128 vs MEM 107 - 4/02/23 3:40PM,o3o4E,Patrick Beverley,Lower  - 6.0 Points
1657,sspz8,DAL 122 @ MIA 129 - 4/01/23 7:40PM,NT6cP,Luka Doncic,Lower  - 30.0 Points
1658,sspz8,LAC 114 @ NOP 122 - 4/01/23 8:40PM,NT6cP,Kawhi Leonard,Lower  - 24.0 Points
1659,sspz8,MIA 129 vs DAL 122 - 4/01/23 7:40PM,NT6cP,Kyle Lowry,Higher  - 7.5 Points
1660,sspz8,ARI 1 @ LAD 10 - 4/01/23 9:10PM,NT6cP,Madison Bumgarner,Higher  - 4.0 Strikeouts
1661,sspz8,CWS 4 @ HOU 6 - 4/01/23 2:10PM,NT6cP,Lucas Giolito,Higher  - 1.5 Walks Allowed
1662,sspz8,BOS 9 vs BAL 8 - 4/01/23 4:10PM,,Chris Sale,Lower  - 6.0 Strikeouts
1663,sspz8,KC 0 vs MIN 2 - 4/01/23 4:10PM,o3o4E,Jordan Lyles,Lower  - 5.0 Strikeouts
1664,sspz8,MIN 2 @ KC 0 - 4/01/23 4:10PM,o3o4E,Sonny Gray,Lower  - 5.0 Strikeouts
1665,sspz8,PIT 2 @ CIN 6 - 4/01/23 4:10PM,o3o4E,Rich Hill,Higher  - 4.0 Strikeouts
1666,sspz8,SEA 0 vs CLE 2 - 4/01/23 9:40PM,,Cal Raleigh,Higher  - 0.5 Hits
1667,sspz8,KC 0 vs MIN 2 - 4/01/23 4:10PM,NT6cP,Franmil Reyes,Higher  - 0.5 Hits
1668,sspz8,PHI 3 @ TEX 16 - 4/01/23 4:05PM,NT6cP,Brandon Marsh,Higher  - 0.5 Hits
1669,sspz8,MIL 3 @ CHC 1 - 4/01/23 2:20PM,NT6cP,Rowdy Tellez,Higher  - 0.5 Hits
1670,sspz8,TOR 1 @ STL 4 - 4/01/23 2:15PM,NT6cP,Brandon Belt,Higher  - 0.5 Hits
1671,sspz8,CHC 1 vs MIL 3 - 4/01/23 2:20PM,o3o4E,Ian Happ,Higher  - 0.5 Hits
1672,sspz8,TOR 1 @ STL 4 - 4/01/23 2:15PM,NT6cP,Matt Chapman,Higher  - 0.5 Hits
1673,sspz8,CHC 1 vs MIL 3 - 4/01/23 2:20PM,o3o4E,Ian Happ,Higher  - 0.5 Hits
1674,sspz8,CHI 3 vs NJ 6 - 4/01/23 8:04PM,NT6cP,Jonathan Toews,Lower  - 0.5 Points
1675,sspz8,ARI 2 vs SJ 7 - 4/01/23 10:04PM,NT6cP,Barrett Hayton,Higher  - 2.0 Shots
1676,sspz8,SEA 1 vs LA 3 - 4/01/23 10:04PM,o3o4E,Jared McCann,Lower  - 3.0 Shots
1677,sspz8,LA 3 @ SEA 1 - 4/01/23 10:04PM,o3o4E,Adrian Kempe,Lower  - 3.0 Shots
1678,sspz8,FLA 7 @ CBJ 0 - 4/01/23 7:04PM,o3o4E,Gustav Forsling,Higher  - 2.0 Shots
1679,sspz8,CAR 3 @ MTL 0 - 4/01/23 7:04PM,NT6cP,Brent Burns,Lower  - 3.0 Shots
1680,sspz8,BUF 6 @ PHI 3 - 4/01/23 7:04PM,NT6cP,Alex Tuch,Lower  - 3.0 Shots
1681,sspz8,CBJ 0 vs FLA 7 - 4/01/23 7:04PM,NT6cP,Johnny Gaudreau,Lower  - 3.0 Shots
1682,sspz8,MTL 0 vs CAR 3 - 4/01/23 7:04PM,,Michael Matheson,Higher  - 2.0 Shots
1683,sspz8,PHI 3 vs BUF 6 - 4/01/23 7:04PM,o3o4E,Kevin Hayes,Higher  - 2.0 Shots
1684,sspz8,BOS 4 @ PIT 3 - 4/01/23 3:04PM,NT6cP,David Pastrnak,Lower  - 0.5 Goals
1685,sspz8,NYI 0 @ TB 5 - 4/01/23 7:04PM,o3o4E,Noah Dobson,Higher  - 2.0 Shots
1686,sspz8,STL 1 @ NSH 6 - 4/01/23 1:04PM,NT6cP,Jordan Kyrou,Higher  - 3.0 Shots
1687,sspz8,LAD 10 vs ARI 1 - 4/01/23 9:10PM,o3o4E,Clayton Kershaw,Higher  - 6.0 Strikeouts
1688,sspz8,WSH 1 vs ATL 7 - 4/01/23 4:05PM,o3o4E,Josiah Gray,Lower  - 5.0 Strikeouts
1689,sspz8,BOS 4 @ PIT 3 - 4/01/23 3:04PM,NT6cP,David Pastrnak,Lower  - 5.0 Shots
1690,sspz8,ARS 4 vs LEE 1 - 4/01/23 10:00AM,o3o4E,Gabriel Martinelli,Higher  - 2.5 Shots Attempted
1691,sspz8,LEE 1 @ ARS 4 - 4/01/23 10:00AM,,Brenden Aaronson,Higher  - 1.0 Shots Attempted
1692,sspz8,LEE 1 @ ARS 4 - 4/01/23 10:00AM,o3o4E,Crysencio Summerville,Higher  - 1.0 Shots Attempted
1693,sspz8,BRH 3 vs BRE 3 - 4/01/23 10:00AM,o3o4E,Danny Welbeck,Higher  - 2.0 Shots Attempted
1694,sspz8,BOU 2 vs FUL 1 - 4/01/23 10:00AM,o3o4E,Dominic Solanke,Higher  - 2.0 Shots Attempted
1695,sspz8,ARS 4 vs LEE 1 - 4/01/23 10:00AM,o3o4E,Gabriel Jesus,Higher  - 3.0 Shots Attempted
1696,sspz8,ARS 4 vs LEE 1 - 4/01/23 10:00AM,NT6cP,Martin Ødegaard,Higher  - 2.5 Shots Attempted
1697,sspz8,LEE 1 @ ARS 4 - 4/01/23 10:00AM,,Patrick Bamford,Lower  - 1.5 Shots Attempted
1698,sspz8,BRH 3 vs BRE 3 - 4/01/23 10:00AM,o3o4E,Solly March,Higher  - 2.0 Shots Attempted
1699,sspz8,NTG 1 vs WLV 1 - 4/01/23 10:00AM,o3o4E,Morgan Gibbs-White,Higher  - 1.5 Shots Attempted
1700,sspz8,ARI 2 vs DAL 5 - 3/31/23 10:34PM,NT6cP,Barrett Hayton,Higher  - 2.0 Shots
1701,sspz8,DAL 5 @ ARI 2 - 3/31/23 10:34PM,,Jason Robertson,Lower  - 4.0 Shots
1702,sspz8,NTG 1 vs WLV 1 - 4/01/23 10:00AM,o3o4E,Brennan Johnson,Higher  - 1.5 Shots Attempted
1703,sspz8,NYR 2 @ BUF 3 - 3/31/23 7:04PM,,Vladimir Tarasenko,Higher  - 2.0 Shots
1704,sspz8,NYR 2 @ BUF 3 - 3/31/23 7:04PM,NT6cP,Patrick Kane,Higher  - 2.5 Shots
1705,sspz8,DAL 5 @ ARI 2 - 3/31/23 10:34PM,,Joe Pavelski,Higher  - 2.0 Shots
1706,sspz8,NYR 2 @ BUF 3 - 3/31/23 7:04PM,o3o4E,Mika Zibanejad,Lower  - 3.0 Shots
1707,sspz8,BUF 3 vs NYR 2 - 3/31/23 7:04PM,o3o4E,Alex Tuch,Lower  - 3.0 Shots
1708,sspz8,DET 2 @ WPG 6 - 3/31/23 8:04PM,o3o4E,Magnus Hellberg,Lower  - 29.5 Saves
1709,sspz8,NYM 1 @ MIA 2 - 3/31/23 6:40PM,o3o4E,David Peterson,Lower  - 5.5 Strikeouts
1710,sspz8,MIN 111 vs LAL 123 - 3/31/23 8:10PM,o3o4E,Karl-Anthony Towns,Higher  - 33.0 Pts + Rebs + Asts
1711,sspz8,GSW 130 vs SAS 115 - 3/31/23 10:10PM,o3o4E,Klay Thompson,Higher  - 27.5 Pts + Rebs + Asts
